id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,coordinate_type
29397406,221466510,Chatu Chak,13.81937,100.57036,Entire home/apt,967,1,0,,0.0,1,365,individual
29397607,221268282,Khlong Toei,13.72027,100.57992,Private room,999,2,11,2020-01-26,0.23,5,355,individual
29397789,2940438,Rat Burana,13.68849,100.49117,Entire home/apt,1157,28,23,2022-12-15,0.47,19,331,individual
29397885,221268282,Khlong Toei,13.72102,100.57929,Private room,999,2,3,2019-07-01,0.06,5,350,individual
29401961,221268282,Khlong Toei,13.72109,100.57944,Private room,499,2,30,2022-05-14,0.59,5,351,individual
29403716,221495272,Ratchathewi,13.75486,100.53324,Entire home/apt,2200,5,65,2022-12-22,1.28,4,344,individual
29607434,217304589,Bang Na,13.66001,100.62632,Entire home/apt,4800,360,11,2020-01-26,0.22,5,358,individual
29242403,214201312,Sathon,13.71284,100.51443,Entire home/apt,767,2,72,2022-11-28,1.45,6,339,individual
29245979,122466288,Chatu Chak,13.80832,100.56873,Private room,4500,1,2,2018-12-29,0.04,2,365,individual
29615446,222545058,Phra Nakhon,13.76311,100.49853,Private room,785,1,48,2022-12-05,0.96,1,355,individual
29615864,28443643,Ratchathewi,13.75133,100.53905,Entire home/apt,2950,1,5,2022-10-25,0.1,12,132,individual
29406230,221495272,Ratchathewi,13.74889,100.54814,Entire home/apt,2500,5,9,2022-12-03,0.18,4,59,individual
29406883,35082871,Vadhana,13.7434,100.55744,Entire home/apt,1801,2,114,2022-12-14,2.27,33,287,individual
29414738,217568664,Din Daeng,13.79741,100.56917,Private room,750,1,2,2019-01-01,0.04,3,365,individual
29246336,220345071,Khlong Sam Wa,13.84175,100.69704,Private room,397,1,0,,0.0,2,365,individual
29247595,220353213,Bueng Kum,13.80424,100.65134,Entire home/apt,1000,30,0,,0.0,1,364,individual
29426012,42726612,Khlong San,13.72126,100.50411,Entire home/apt,1499,29,12,2020-01-14,0.25,1,270,individual
29249391,131270916,Thon buri,13.72136,100.49274,Entire home/apt,1300,20,49,2022-10-09,0.99,33,309,individual
29249524,35082871,Vadhana,13.74412,100.55624,Entire home/apt,1526,1,37,2022-12-23,0.73,33,336,individual
29429551,33098670,Ratchathewi,13.76076,100.53936,Entire home/apt,960,1,102,2022-12-28,2.01,4,319,individual
29251185,191868997,Chom Thong,13.70293,100.46869,Entire home/apt,950,1,1,2018-12-13,0.02,1,0,individual
29435914,217874238,Ratchathewi,13.75711,100.52541,Hotel room,2700,1,1,2019-01-02,0.02,3,358,individual
29440458,21191904,Bang Rak,13.71947,100.51968,Entire home/apt,1500,30,12,2022-11-21,0.26,2,199,individual
29466822,221952167,Sathon,13.71822,100.53106,Private room,1500,3,0,,0.0,1,181,individual
29616065,210060704,Bang Rak,13.72687,100.5244,Hotel room,1000,1,0,,0.0,7,130,individual
29616114,28443643,Ratchathewi,13.75089,100.53906,Entire home/apt,2697,1,10,2022-12-04,0.2,12,148,individual
29616264,28443643,Parthum Wan,13.74923,100.53706,Entire home/apt,2606,1,4,2022-12-06,0.09,12,148,individual
29616363,28443643,Ratchathewi,13.75132,100.53893,Entire home/apt,3474,1,31,2022-12-19,0.63,12,108,individual
29616411,52398651,Suanluang,13.73216,100.64815,Hotel room,990,1,24,2022-12-06,0.48,6,348,individual
29616652,28443643,Ratchathewi,13.7511,100.53707,Entire home/apt,2423,1,12,2022-12-21,0.24,12,149,individual
29616727,28443643,Ratchathewi,13.75103,100.5391,Entire home/apt,1189,1,12,2019-10-08,0.25,12,162,individual
29616913,28443643,Ratchathewi,13.75108,100.5376,Entire home/apt,1189,1,4,2022-12-21,0.08,12,158,individual
29618688,222946866,Khlong San,13.72032,100.49655,Entire home/apt,3331,1,0,,0.0,1,364,individual
29254709,176653289,Chatu Chak,13.83117,100.57143,Entire home/apt,640,31,7,2022-06-24,0.19,1,209,individual
29468057,221960511,Pom Prap Sattru Phai,13.74424,100.51488,Entire home/apt,1043,1,49,2022-11-29,0.96,1,344,individual
29264106,48832264,Bang Rak,13.72864,100.52745,Entire home/apt,2014,1,73,2022-12-21,1.45,1,352,individual
29469480,172097916,Vadhana,13.72928,100.57245,Hotel room,1400,28,16,2022-02-23,0.32,3,0,individual
29271004,18234321,Vadhana,13.74471,100.55957,Hotel room,3446,1,8,2019-08-19,0.16,13,341,individual
29272309,205008955,Bang Kho laen,13.70049,100.51481,Entire home/apt,971,28,11,2022-12-14,0.3,20,310,individual
29274176,125020131,Huai Khwang,13.76317,100.56917,Entire home/apt,1000,160,4,2019-02-17,0.08,5,365,individual
29278133,152471061,Chatu Chak,13.81,100.56593,Entire home/apt,2500,3,94,2020-04-24,1.85,1,1,individual
29289811,220185692,Phra Nakhon,13.76304,100.4993,Hotel room,940,1,29,2020-02-27,0.57,2,351,individual
29475548,222000961,Vadhana,13.73746,100.58202,Entire home/apt,20000,2,57,2022-12-13,1.13,6,282,multi_listing_same_host
29482817,39487575,Bang Sue,13.81818,100.52939,Entire home/apt,800,5,35,2022-12-24,0.69,2,305,individual
29495315,221974953,Pra Wet,13.72934,100.69988,Entire home/apt,1800,1,0,,0.0,1,177,individual
29499949,3358703,Chatu Chak,13.85227,100.55575,Private room,415,1,1,2018-11-05,0.02,1,365,individual
29501982,8986384,Bang Na,13.66806,100.65126,Private room,2000,28,0,,0.0,2,356,individual
29503841,198990317,Phra Khanong,13.68297,100.6059,Private room,1200,1,13,2019-12-28,0.26,1,365,individual
29504019,25995146,Lak Si,13.88896,100.57432,Entire home/apt,900,28,2,2020-01-13,0.05,2,271,individual
29504855,62257044,Vadhana,13.74474,100.55741,Entire home/apt,1854,5,48,2022-12-03,0.95,56,158,individual
29624997,222995734,Don Mueang,13.89979,100.60888,Private room,4500,1,0,,0.0,1,365,individual
29636974,223090140,Phra Nakhon,13.7506,100.49653,Entire home/apt,886,1,1,2019-01-13,0.02,1,365,individual
29638853,118638863,Phra Khanong,13.69221,100.6142,Private room,650,2,1,2019-01-08,0.02,1,365,individual
29640029,210398751,Sathon,13.72024,100.54743,Shared room,400,1,22,2022-11-24,0.45,6,170,individual
29644025,105689479,Huai Khwang,13.77913,100.57537,Private room,650,1,77,2020-02-04,1.53,34,102,individual
29659566,21970931,Bang Sue,13.81889,100.53213,Entire home/apt,740,5,54,2022-11-22,1.09,22,131,individual
29290538,220664870,Chatu Chak,13.80484,100.57749,Entire home/apt,2595,1,0,,0.0,1,90,individual
29912983,161524916,Suanluang,13.71081,100.62322,Entire home/apt,1500,5,0,,0.0,1,87,individual
29666144,39201157,Vadhana,13.73201,100.57392,Entire home/apt,4000,30,1,2019-02-15,0.02,1,358,individual
29916668,163816479,Bang Kho laen,13.71063,100.51009,Hotel room,14630,1,2,2021-01-02,0.08,6,1,individual
29506543,50050657,Parthum Wan,13.74947,100.54068,Entire home/apt,1650,90,61,2022-10-06,1.2,7,81,individual
29507653,62257044,Vadhana,13.7419,100.5574,Entire home/apt,1870,5,42,2022-12-01,0.83,56,176,individual
29508144,62257044,Vadhana,13.74237,100.55737,Entire home/apt,1854,5,40,2022-11-22,0.82,56,153,individual
29509194,62257044,Vadhana,13.74159,100.55607,Entire home/apt,1760,5,52,2022-12-01,1.04,56,151,individual
29509883,7825375,Sathon,13.71915,100.52948,Entire home/apt,1800,2,17,2022-11-21,0.35,9,164,individual
29510980,7825375,Sathon,13.71731,100.53094,Private room,1500,2,6,2020-01-19,0.13,9,173,individual
29520933,29821030,Khlong Toei,13.73474,100.56274,Entire home/apt,3117,1,152,2022-12-22,2.99,5,124,multi_listing_same_host
29521057,174931044,Bang Rak,13.72601,100.53143,Entire home/apt,1172,1,27,2020-03-08,0.55,4,0,individual
29524710,222000961,Vadhana,13.73746,100.58202,Entire home/apt,11286,2,21,2022-11-27,0.42,6,319,multi_listing_same_host
29525710,142735105,Sathon,13.71857,100.53905,Private room,800,2,9,2022-12-11,0.18,12,87,individual
29526819,51074483,Parthum Wan,13.74936,100.52893,Private room,300000,1,0,,0.0,5,365,individual
29917627,224760650,Vadhana,13.73733,100.59706,Entire home/apt,1900,1,0,,0.0,1,179,individual
29527773,222000961,Vadhana,13.73746,100.58202,Entire home/apt,12000,2,40,2022-09-05,0.81,6,282,multi_listing_same_host
29918156,1927968,Bang Na,13.6601,100.60642,Entire home/apt,1350,1,49,2022-12-04,0.97,37,360,individual
29929011,225029109,Vadhana,13.70748,100.60482,Entire home/apt,2597,1,0,,0.0,1,365,individual
29672478,223288355,Sai Mai,13.90981,100.63077,Private room,400,1,0,,0.0,1,180,individual
29931569,23526677,Khlong Toei,13.71602,100.5874,Hotel room,480,1,20,2020-02-15,0.41,9,0,individual
29679524,32101291,Phra Nakhon,13.75316,100.50407,Private room,913,1,16,2022-03-06,0.32,4,53,individual
29533947,222380716,Huai Khwang,13.74762,100.5805,Entire home/apt,4500,1,0,,0.0,1,179,individual
29932426,32745287,Vadhana,13.73905,100.55816,Entire home/apt,1888,30,56,2022-10-30,1.12,1,44,individual
29534164,214077807,Vadhana,13.71871,100.58914,Entire home/apt,1100,1,63,2022-12-07,1.27,1,330,individual
29933927,44583532,Bang Kapi,13.75198,100.64051,Private room,490,5,0,,0.0,1,91,individual
29535632,222397407,Bang Kapi,13.76163,100.65231,Entire home/apt,2000,1,0,,0.0,1,179,individual
29933947,23526677,Khlong Toei,13.71559,100.58911,Hotel room,700,1,24,2020-02-27,0.48,9,0,individual
29940051,183455982,Khlong San,13.72228,100.50252,Private room,1100,4,4,2022-09-03,0.08,2,70,individual
29947918,178899807,Chatu Chak,13.83887,100.58389,Private room,1500,30,1,2019-08-14,0.02,2,180,individual
29537110,222410392,Huai Khwang,13.74891,100.57925,Entire home/apt,2100,1,0,,0.0,1,180,individual
29537263,5711286,Vadhana,13.71371,100.59715,Entire home/apt,9800,2,62,2022-12-17,1.23,4,296,individual
29546176,222471467,Wang Thong Lang,13.78235,100.62678,Entire home/apt,2000,1,0,,0.0,1,179,individual
29549261,105689479,Huai Khwang,13.77954,100.57513,Private room,680,1,81,2020-02-19,1.61,34,102,individual
29549825,222478836,Don Mueang,13.92999,100.5996,Entire home/apt,2200,1,0,,0.0,1,179,individual
29550673,17509085,Khlong San,13.72232,100.497,Entire home/apt,1690,3,121,2022-12-17,2.41,3,119,individual
29551889,33330697,Bang Rak,13.72484,100.52788,Private room,1200,1,0,,0.0,1,180,individual
29693325,111080848,Lat Phrao,13.82502,100.62827,Entire home/apt,365,25,11,2022-09-29,0.22,1,51,individual
29693353,223456263,Vadhana,13.73229,100.58184,Entire home/apt,6000,3,61,2022-11-13,1.27,1,332,individual
29694068,64263937,Bang Rak,13.721257,100.516884,Private room,17791,1,0,,0.0,11,92,individual
29694733,64263937,Bang Rak,13.721205,100.517212,Private room,18813,1,1,2019-10-08,0.03,11,92,multi_listing_same_host
29695153,64263937,Bang Rak,13.72012,100.51777,Private room,6026,1,2,2019-08-28,0.04,11,0,individual
29695813,212192351,Rat Burana,13.68882,100.49246,Entire home/apt,2500,30,9,2022-08-08,0.18,1,177,individual
29697997,223483486,Chatu Chak,13.82648,100.55746,Entire home/apt,2597,1,1,2019-02-15,0.02,1,91,individual
29699771,223496284,Bang Sue,13.82635,100.51704,Private room,700,1,1,2018-12-05,0.02,1,180,individual
29552037,222503754,Lak Si,13.86981,100.55379,Private room,650,1,0,,0.0,2,364,individual
29553160,212004527,Vadhana,13.70585,100.60264,Entire home/apt,999,1,8,2020-01-09,0.16,15,86,individual
29553394,217568664,Din Daeng,13.79807,100.56913,Hotel room,350,1,0,,0.0,3,363,individual
29950086,225080489,Chatu Chak,13.79888,100.55638,Entire home/apt,950,28,71,2022-12-03,1.42,2,66,individual
29557344,28443643,Parthum Wan,13.74965,100.53717,Entire home/apt,2469,1,2,2019-11-19,0.05,12,135,individual
29557501,212004527,Huai Khwang,13.79022,100.57521,Entire home/apt,1370,2,9,2020-02-17,0.22,15,90,individual
29559372,222546098,Chom Thong,13.69926,100.45997,Entire home/apt,9887,1,0,,0.0,1,365,individual
29700790,64766569,Vadhana,13.74011,100.56567,Private room,990,2,7,2022-11-22,0.15,8,166,multi_listing_same_host
29950348,8090382,Phra Khanong,13.70389,100.60288,Entire home/apt,442,109,0,,0.0,1,74,individual
29702183,44473290,Phra Khanong,13.68602,100.60898,Entire home/apt,729,2,12,2022-11-06,0.25,1,279,individual
29703407,7825375,Sathon,13.71739,100.53076,Private room,1131,1,11,2022-08-16,0.22,9,178,individual
29560835,45992244,Bang Na,13.6648,100.60328,Entire home/apt,2500,1,0,,0.0,1,179,individual
29571358,29821030,Khlong Toei,13.73474,100.56274,Entire home/apt,2379,1,140,2022-12-21,2.79,5,167,multi_listing_same_host
29571989,219977563,Wang Thong Lang,13.78356,100.61361,Private room,830,1,3,2022-09-23,0.06,3,89,individual
29579782,56782854,Ratchathewi,13.75228,100.53044,Shared room,400,1,0,,0.0,24,365,individual
29952176,24613799,Phaya Thai,13.77643,100.54493,Private room,1228,1,29,2022-12-26,0.59,5,157,individual
29584877,61178568,Bang Na,13.67262,100.60371,Entire home/apt,525,28,13,2022-08-29,0.26,1,305,individual
29595651,23290999,Vadhana,13.7344,100.57184,Entire home/apt,1221,2,39,2022-11-30,0.77,7,77,individual
29595979,219977563,Wang Thong Lang,13.78505,100.61171,Private room,1200,1,5,2019-04-09,0.1,3,180,individual
29952257,24613799,Phaya Thai,13.77655,100.54692,Private room,1140,1,26,2022-12-11,0.54,5,78,individual
29952449,107005308,Phasi Charoen,13.71798,100.45372,Entire home/apt,540,3,28,2020-05-21,0.56,1,0,individual
29953878,17439438,Khlong Toei,13.71256,100.59342,Private room,850,30,0,,0.0,1,180,individual
29953945,144766230,Khlong Toei,13.71719,100.58498,Private room,1259,2,32,2022-12-04,0.65,4,266,individual
29714296,172263219,Vadhana,13.74549,100.55201,Private room,650,1,1,2018-12-03,0.02,2,352,individual
29959100,19266319,Phra Khanong,13.69755,100.60636,Entire home/apt,649,14,60,2022-10-11,1.2,36,75,individual
29716227,172263219,Parthum Wan,13.74366,100.55002,Private room,750,1,12,2022-12-06,0.24,2,324,individual
29964871,69889907,Khlong Toei,13.7356,100.5596,Entire home/apt,1700,30,9,2020-01-18,0.18,3,0,individual
29724412,210398751,Sathon,13.7218,100.5475,Shared room,400,1,2,2019-03-13,0.04,6,170,individual
29724988,210398751,Sathon,13.72043,100.54713,Shared room,400,1,2,2019-04-15,0.04,6,169,individual
29726309,56782854,Ratchathewi,13.7536,100.53018,Shared room,400,1,0,,0.0,24,365,individual
29966702,225310031,Huai Khwang,13.74445,100.5825,Entire home/apt,3600,1,1,2018-11-26,0.02,1,89,individual
29729199,64766569,Vadhana,13.74011,100.56567,Private room,990,2,9,2022-11-29,0.19,8,89,multi_listing_same_host
29739652,124654683,Vadhana,13.74676,100.55313,Entire home/apt,8300,4,1,2020-01-25,0.03,3,0,individual
29741981,18699637,Ratchathewi,13.74968,100.55726,Entire home/apt,1657,30,17,2022-07-28,0.35,29,143,individual
29743029,29488167,Huai Khwang,13.79027,100.57494,Entire home/apt,8111,1,66,2022-12-21,1.34,9,297,individual
29744879,181594161,Bangkok Yai,13.73158,100.48304,Shared room,350,1,1,2018-11-28,0.02,1,364,individual
29747745,141053427,Lat Phrao,13.84792,100.60825,Private room,699,1,8,2019-12-23,0.16,2,332,individual
29749395,46149083,Bang Na,13.67705,100.6086,Entire home/apt,1000,30,0,,0.0,1,179,individual
29752232,164373706,Bangkok Noi,13.75364,100.47166,Private room,620,2,9,2022-12-05,0.19,2,362,individual
29752694,67901237,Bang Na,13.66405,100.60324,Entire home/apt,1100,5,78,2022-12-24,1.55,6,144,individual
29753045,64766569,Vadhana,13.74011,100.56567,Private room,1290,2,2,2020-01-01,0.04,8,0,multi_listing_same_host
29597924,222794009,Lat Krabang,13.7193,100.78262,Private room,850,1,10,2020-02-02,0.2,1,90,individual
29967084,91783891,Bang Na,13.66773,100.65107,Entire home/apt,500,30,4,2019-03-14,0.08,2,356,individual
29967952,183921210,Phaya Thai,13.78078,100.53967,Private room,1414,1,28,2022-11-06,0.56,5,359,individual
29599813,216709072,Vadhana,13.73451,100.56805,Hotel room,3720,1,62,2022-12-11,1.22,5,341,individual
29600326,216709072,Vadhana,13.73448,100.56804,Hotel room,3720,1,57,2022-12-13,1.12,5,341,individual
29601938,222168774,Taling Chan,13.75277,100.45364,Private room,1200,2,0,,0.0,1,90,individual
29602118,7825375,Sathon,13.71788,100.52921,Entire home/apt,1200,1,29,2022-11-10,0.58,9,169,individual
29755595,144599259,Bang Na,13.67118,100.59945,Entire home/apt,750,30,3,2018-12-29,0.06,1,268,individual
29764022,5835399,Khlong Toei,13.73603,100.55617,Entire home/apt,1000,90,0,,0.0,1,178,individual
29969580,200104472,Khan Na Yao,13.8459,100.65106,Private room,1900,1,0,,0.0,1,89,individual
29971488,37190599,Khlong Toei,13.71482,100.55388,Private room,1000,1,0,,0.0,2,362,individual
29971533,125100210,Samphanthawong,13.73666,100.51131,Private room,590,1,20,2022-12-02,0.4,3,363,individual
29972783,125100210,Samphanthawong,13.73879,100.51072,Private room,650,1,23,2022-12-03,0.46,3,331,individual
29602527,222821655,Ratchathewi,13.75791,100.53872,Entire home/apt,6500,1,0,,0.0,1,365,individual
29975384,8228120,Khlong Toei,13.73707,100.55854,Private room,750,30,15,2022-12-14,0.34,2,330,individual
30240982,227101089,Sathon,13.71624,100.52066,Hotel room,330,1,0,,0.0,1,0,individual
30244301,218032956,Huai Khwang,13.79159,100.57475,Entire home/apt,1287,1,5,2019-12-06,0.1,8,90,individual
29764308,223941245,Din Daeng,13.78652,100.56268,Shared room,600,1,0,,0.0,1,83,individual
29764968,19266319,Phra Khanong,13.69949,100.60776,Entire home/apt,726,14,38,2022-12-13,0.76,36,291,individual
29767965,189650466,Bang Kho laen,13.70218,100.50447,Private room,1000,90,0,,0.0,1,362,individual
29991801,193555318,Don Mueang,13.92684,100.58578,Private room,945,1,0,,0.0,1,91,individual
29768090,33648272,Bang Na,13.66557,100.6041,Entire home/apt,700,28,61,2021-06-15,1.21,22,275,individual
29994110,32047232,Phaya Thai,13.78069,100.54301,Entire home/apt,850,20,16,2022-09-10,0.33,2,304,individual
29768554,26657645,Huai Khwang,13.75404,100.5763,Entire home/apt,950,5,2,2019-02-07,0.04,2,0,individual
30247418,227122696,Phra Khanong,13.68493,100.61537,Private room,1600,1,0,,0.0,1,90,individual
29994823,23526677,Khlong Toei,13.71522,100.58823,Hotel room,520,1,2,2019-04-25,0.04,9,0,individual
29998267,225509263,Rat Burana,13.6828,100.50613,Entire home/apt,2000,365,0,,0.0,1,365,individual
30257859,227225439,Sathon,13.7198,100.54133,Entire home/apt,980,3,11,2022-12-25,0.23,1,304,individual
29771339,27919382,Bang Phlat,13.80107,100.50671,Entire home/apt,400,120,6,2022-01-03,0.12,2,206,individual
29771426,223287968,Huai Khwang,13.79011,100.58575,Private room,600,2,1,2018-12-16,0.02,1,180,individual
29998792,225201422,Khan Na Yao,13.81101,100.66804,Entire home/apt,359,50,0,,0.0,1,88,individual
29772307,78836384,Ratchathewi,13.7582,100.52135,Private room,1200,1,31,2020-02-15,0.64,2,174,individual
29773613,224006540,Vadhana,13.73497,100.5735,Entire home/apt,60000,3,35,2021-06-30,0.72,1,365,individual
30259203,114982054,Bangkok Yai,13.74416,100.48471,Private room,2390,1,21,2022-11-20,0.44,2,358,individual
29999549,220185692,Phra Nakhon,13.76272,100.50005,Hotel room,720,1,7,2019-12-01,0.14,2,352,individual
29774689,18234321,Vadhana,13.74614,100.55986,Hotel room,6374,1,30,2022-09-28,0.6,13,342,individual
29783708,124654683,Vadhana,13.74729,100.55424,Entire home/apt,9000,4,4,2020-01-06,0.08,3,0,individual
30003451,181233198,Huai Khwang,13.77713,100.57373,Private room,900,1,0,,0.0,1,365,individual
29784080,64766569,Vadhana,13.74011,100.56567,Private room,3599,2,0,,0.0,8,22,multi_listing_same_host
29790965,18234321,Vadhana,13.7464,100.55805,Hotel room,3173,1,18,2019-12-31,0.36,13,344,individual
30006336,218562,Vadhana,13.74106,100.58049,Entire home/apt,9071,1,26,2022-12-04,0.52,2,104,individual
